"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"6357",6,32.755928357053,7146,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.2888558251189,358,14.7231605149833,0,14.2888558251189
"7357",7,25.8923229741315,7147,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8763391061545,358,15.2351506939731,0,15.8763391061545
"8357",8,15.2738238193213,7148,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.4836279391647,358,17.8743556139608,0,18.4836279391647
"9357",9,23.9638140688247,7149,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.5421989484701,358,16.3896841830816,0,17.5421989484701
"10357",10,8.95060600625836,7150,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,18.6357500694407,358,17.0980210095196,0,18.6357500694407
"11496",11,21.8639637150567,7151,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.2822927047891,358,15.4764763411491,0,15.2822927047891
"12373",12,31.4837774451569,7152,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.1366504516441,358,15.2778828820633,0,15.1366504516441
"13360",13,31.0521818563729,7153,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.5669354301356,358,19.0040140851435,0,18.5669354301356
"14357",14,28.8045830294847,7154,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.5996413610917,358,15.651770944247,0,16.5996413610917
"15357",15,21.2029388346528,7155,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.2188185724882,358,15.1326029929492,0,15.2188185724882
"16357",16,30.3516161996177,7156,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,17.2653532545867,358,16.5057819660179,0,17.2653532545867
"17357",17,30.2702846378246,7157,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.2082799899694,358,13.5453392710889,0,13.2082799899694
"18357",18,29.022136351376,7158,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.1725921767121,358,16.1117144903466,0,16.1725921767121
"19357",19,30.3823424493467,7159,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.5813168775962,358,15.2113274810102,0,15.5813168775962
"20357",20,31.6720102016959,7160,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.5188096284496,358,16.4734149993366,0,16.5188096284496
"11497",1,29.471736440136,7161,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.2853381454978,359,16.3630459376009,0,16.2853381454978
"2358",2,30.737124231642,7162,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.6420357041366,359,16.6264788335064,0,16.6420357041366
"3358",3,22.0627651612401,7163,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.1726472558514,359,16.057433804293,0,16.1726472558514
"4358",4,23.2209336512328,7164,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.9495548281583,359,16.8101250183347,0,16.9495548281583
"5358",5,23.0868974979216,7165,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.7468297692854,359,18.2282801396423,0,18.7468297692854
"6358",6,32.755928357053,7166,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.29753089368,359,14.7231605149833,0,14.29753089368
"7358",7,25.8923229741315,7167,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.2809957538929,359,15.2351506939731,0,15.2809957538929
"8358",8,15.2738238193213,7168,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.6553956120793,359,17.8743556139608,0,18.6553956120793
"9358",9,23.9638140688247,7169,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.1351603601787,359,16.3896841830816,0,17.1351603601787
"10358",10,8.95060600625836,7170,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.1705945390067,359,17.0980210095196,0,17.1705945390067
"11498",11,21.8639637150567,7171,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.6916267430289,359,15.4764763411491,0,15.6916267430289
"12374",12,31.4837774451569,7172,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.3642493315656,359,15.2778828820633,0,15.3642493315656
"13361",13,31.0521818563729,7173,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2585951329954,359,19.0040140851435,0,19.2585951329954
"14358",14,28.8045830294847,7174,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.7893419035016,359,15.651770944247,0,15.7893419035016
"15358",15,21.2029388346528,7175,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.8431560439348,359,15.1326029929492,0,14.8431560439348
"16358",16,30.3516161996177,7176,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,17.1206477364258,359,16.5057819660179,0,17.1206477364258
"17358",17,30.2702846378246,7177,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.0906497689264,359,13.5453392710889,0,13.0906497689264
"18358",18,29.022136351376,7178,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.4357602787351,359,16.1117144903466,0,16.4357602787351
"19358",19,30.3823424493467,7179,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.6916140503081,359,15.2113274810102,0,15.6916140503081
"20358",20,31.6720102016959,7180,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.5289998759893,359,16.4734149993366,0,16.5289998759893
"11499",1,29.471736440136,7181,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.895151653338,360,16.3630459376009,0,15.895151653338
"2359",2,30.737124231642,7182,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.9681660202848,360,16.6264788335064,0,16.9681660202848
"3359",3,22.0627651612401,7183,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.1977081794014,360,16.057433804293,0,15.1977081794014
"4359",4,23.2209336512328,7184,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.3342449491708,360,16.8101250183347,0,16.3342449491708
"5359",5,23.0868974979216,7185,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.375554869196,360,18.2282801396423,0,18.375554869196
"6359",6,32.755928357053,7186,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.8402971314592,360,14.7231605149833,0,14.8402971314592
"7359",7,25.8923229741315,7187,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.4671063518055,360,15.2351506939731,0,15.4671063518055
"8359",8,15.2738238193213,7188,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.2142269587131,360,17.8743556139608,0,18.2142269587131
"9359",9,23.9638140688247,7189,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.158272507414,360,16.3896841830816,0,17.158272507414
"10359",10,8.95060600625836,7190,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.6011865734615,360,17.0980210095196,0,17.6011865734615
"11500",11,21.8639637150567,7191,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.5399655379359,360,15.4764763411491,0,15.5399655379359
"12375",12,31.4837774451569,7192,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.0855222698605,360,15.2778828820633,0,15.0855222698605
"13362",13,31.0521818563729,7193,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.1910055897907,360,19.0040140851435,0,19.1910055897907
"14359",14,28.8045830294847,7194,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.1582119494175,360,15.651770944247,0,15.1582119494175
"15359",15,21.2029388346528,7195,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.7856104265837,360,15.1326029929492,0,14.7856104265837
"16359",16,30.3516161996177,7196,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.5858386943236,360,16.5057819660179,0,16.5858386943236
"17359",17,30.2702846378246,7197,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5623512083079,360,13.5453392710889,0,13.5623512083079
"18359",18,29.022136351376,7198,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.6076716115787,360,16.1117144903466,0,15.6076716115787
"19359",19,30.3823424493467,7199,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.0772765505907,360,15.2113274810102,0,15.0772765505907
"20359",20,31.6720102016959,7200,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.8496807098408,360,16.4734149993366,0,16.8496807098408
"11501",1,29.471736440136,7201,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.6203098144288,361,16.3630459376009,0,15.6203098144288
"2360",2,30.737124231642,7202,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.2839743351674,361,16.6264788335064,0,16.2839743351674
"3360",3,22.0627651612401,7203,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.2673500047236,361,16.057433804293,0,16.2673500047236
"4360",4,23.2209336512328,7204,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.3048364501935,361,16.8101250183347,0,16.3048364501935
"5360",5,23.0868974979216,7205,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.7097726066184,361,18.2282801396423,0,18.7097726066184
"6360",6,32.755928357053,7206,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.6849747705296,361,14.7231605149833,0,14.6849747705296
"7360",7,25.8923229741315,7207,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.3094880139794,361,15.2351506939731,0,15.3094880139794
"8360",8,15.2738238193213,7208,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.467887021971,361,17.8743556139608,0,18.467887021971
"9360",9,23.9638140688247,7209,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.1103661005467,361,16.3896841830816,0,17.1103661005467
"10360",10,8.95060600625836,7210,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0867773400754,361,17.0980210095196,0,17.0867773400754
"11502",11,21.8639637150567,7211,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.1299748835284,361,15.4764763411491,0,16.1299748835284
"12376",12,31.4837774451569,7212,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.826088084795,361,15.2778828820633,0,14.826088084795
"13363",13,31.0521818563729,7213,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,20.1485476966783,361,19.0040140851435,0,20.1485476966783
"14360",14,28.8045830294847,7214,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.7165262348153,361,15.651770944247,0,15.7165262348153
"15360",15,21.2029388346528,7215,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.0357039961501,361,15.1326029929492,0,15.0357039961501
"16360",16,30.3516161996177,7216,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.9425476741167,361,16.5057819660179,0,16.9425476741167
"17360",17,30.2702846378246,7217,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5371053417611,361,13.5453392710889,0,13.5371053417611
"18360",18,29.022136351376,7218,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.5234282307058,361,16.1117144903466,0,16.5234282307058
"19360",19,30.3823424493467,7219,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.0230505372777,361,15.2113274810102,0,14.0230505372777
"20360",20,31.6720102016959,7220,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.5023753973719,361,16.4734149993366,0,17.5023753973719
"11503",1,29.471736440136,7221,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.8116947441078,362,16.3630459376009,0,16.8116947441078
"2361",2,30.737124231642,7222,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.0247036067018,362,16.6264788335064,0,16.0247036067018
"3361",3,22.0627651612401,7223,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.0822742216329,362,16.057433804293,0,16.0822742216329
"4361",4,23.2209336512328,7224,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.5512108501046,362,16.8101250183347,0,16.5512108501046
"5361",5,23.0868974979216,7225,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.5975410039632,362,18.2282801396423,0,17.5975410039632
"6361",6,32.755928357053,7226,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.7482637662869,362,14.7231605149833,0,14.7482637662869
"7361",7,25.8923229741315,7227,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8873324507677,362,15.2351506939731,0,15.8873324507677
"8361",8,15.2738238193213,7228,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.7991737807219,362,17.8743556139608,0,17.7991737807219
"9361",9,23.9638140688247,7229,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.6996489991445,362,16.3896841830816,0,16.6996489991445
"10361",10,8.95060600625836,7230,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.5685792081768,362,17.0980210095196,0,16.5685792081768
"11504",11,21.8639637150567,7231,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.8969900974853,362,15.4764763411491,0,16.8969900974853
"12377",12,31.4837774451569,7232,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.1702936055167,362,15.2778828820633,0,15.1702936055167
"13364",13,31.0521818563729,7233,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.5924700860476,362,19.0040140851435,0,19.5924700860476
"14361",14,28.8045830294847,7234,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.9499686843329,362,15.651770944247,0,14.9499686843329
"15361",15,21.2029388346528,7235,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.8530913124289,362,15.1326029929492,0,14.8530913124289
"16361",16,30.3516161996177,7236,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.7568405234114,362,16.5057819660179,0,16.7568405234114
"17361",17,30.2702846378246,7237,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5379701000351,362,13.5453392710889,0,13.5379701000351
"18361",18,29.022136351376,7238,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.2131265820171,362,16.1117144903466,0,16.2131265820171
"19361",19,30.3823424493467,7239,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.4304975676605,362,15.2113274810102,0,14.4304975676605
"20361",20,31.6720102016959,7240,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.2758860534526,362,16.4734149993366,0,17.2758860534526
"11505",1,29.471736440136,7241,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.517198472775,363,16.3630459376009,0,16.517198472775
"2362",2,30.737124231642,7242,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.725643838995,363,16.6264788335064,0,15.725643838995
"3362",3,22.0627651612401,7243,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.1690086470755,363,16.057433804293,0,16.1690086470755
"4362",4,23.2209336512328,7244,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.5217523322516,363,16.8101250183347,0,16.5217523322516
"5362",5,23.0868974979216,7245,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.0376037768107,363,18.2282801396423,0,18.0376037768107
"6362",6,32.755928357053,7246,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5186514045232,363,14.7231605149833,0,14.5186514045232
"7362",7,25.8923229741315,7247,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.9239186972142,363,15.2351506939731,0,15.9239186972142
"8362",8,15.2738238193213,7248,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.7814470980183,363,17.8743556139608,0,17.7814470980183
"9362",9,23.9638140688247,7249,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.719969082326,363,16.3896841830816,0,16.719969082326
"10362",10,8.95060600625836,7250,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8428525223128,363,17.0980210095196,0,16.8428525223128
"11506",11,21.8639637150567,7251,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.9328233328884,363,15.4764763411491,0,15.9328233328884
"12378",12,31.4837774451569,7252,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.827820784982,363,15.2778828820633,0,14.827820784982
"13365",13,31.0521818563729,7253,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.4238040705866,363,19.0040140851435,0,19.4238040705866
"14362",14,28.8045830294847,7254,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.8483372700059,363,15.651770944247,0,15.8483372700059
"15362",15,21.2029388346528,7255,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.3807204124171,363,15.1326029929492,0,14.3807204124171
"16362",16,30.3516161996177,7256,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.9926196976142,363,16.5057819660179,0,16.9926196976142
"17362",17,30.2702846378246,7257,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.8259633311131,363,13.5453392710889,0,13.8259633311131
"18362",18,29.022136351376,7258,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.3599341247584,363,16.1117144903466,0,15.3599341247584
"19362",19,30.3823424493467,7259,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.4832945660692,363,15.2113274810102,0,15.4832945660692
"20362",20,31.6720102016959,7260,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.5970995942606,363,16.4734149993366,0,16.5970995942606
"11507",1,29.471736440136,7261,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.1861570679052,364,16.3630459376009,0,16.1861570679052
"2363",2,30.737124231642,7262,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.8286878030089,364,16.6264788335064,0,15.8286878030089
"3363",3,22.0627651612401,7263,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.3359414609379,364,16.057433804293,0,16.3359414609379
"4363",4,23.2209336512328,7264,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.1618709560198,364,16.8101250183347,0,17.1618709560198
"5363",5,23.0868974979216,7265,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.8765327877739,364,18.2282801396423,0,17.8765327877739
"6363",6,32.755928357053,7266,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.8795798606614,364,14.7231605149833,0,13.8795798606614
"7363",7,25.8923229741315,7267,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.6036223934343,364,15.2351506939731,0,15.6036223934343
"8363",8,15.2738238193213,7268,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.7389275353546,364,17.8743556139608,0,17.7389275353546
"9363",9,23.9638140688247,7269,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2828089062519,364,16.3896841830816,0,16.2828089062519
"10363",10,8.95060600625836,7270,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.5793751107684,364,17.0980210095196,0,17.5793751107684
"11508",11,21.8639637150567,7271,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.23010963483,364,15.4764763411491,0,16.23010963483
"12379",12,31.4837774451569,7272,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.8622591822202,364,15.2778828820633,0,14.8622591822202
"13366",13,31.0521818563729,7273,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.5267032100669,364,19.0040140851435,0,19.5267032100669
"14363",14,28.8045830294847,7274,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.579853751334,364,15.651770944247,0,15.579853751334
"15363",15,21.2029388346528,7275,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.2791045167391,364,15.1326029929492,0,15.2791045167391
"16363",16,30.3516161996177,7276,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.9943823626285,364,16.5057819660179,0,16.9943823626285
"17363",17,30.2702846378246,7277,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.0137084514658,364,13.5453392710889,0,13.0137084514658
"18363",18,29.022136351376,7278,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.1310835263381,364,16.1117144903466,0,16.1310835263381
"19363",19,30.3823424493467,7279,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.171113233545,364,15.2113274810102,0,15.171113233545
"20363",20,31.6720102016959,7280,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.3701215432116,364,16.4734149993366,0,16.3701215432116
"11509",1,29.471736440136,7281,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.661611074134,365,16.3630459376009,0,15.661611074134
"2364",2,30.737124231642,7282,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.6223461645433,365,16.6264788335064,0,15.6223461645433
"3364",3,22.0627651612401,7283,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.5278388055479,365,16.057433804293,0,15.5278388055479
"4364",4,23.2209336512328,7284,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.6839097028477,365,16.8101250183347,0,17.6839097028477
"5364",5,23.0868974979216,7285,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.4810981677672,365,18.2282801396423,0,17.4810981677672
"6364",6,32.755928357053,7286,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5281784886357,365,14.7231605149833,0,14.5281784886357
"7364",7,25.8923229741315,7287,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.0857824708654,365,15.2351506939731,0,16.0857824708654
"8364",8,15.2738238193213,7288,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.199676738234,365,17.8743556139608,0,17.199676738234
"9364",9,23.9638140688247,7289,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.1864938741672,365,16.3896841830816,0,16.1864938741672
"10364",10,8.95060600625836,7290,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.1156588862829,365,17.0980210095196,0,17.1156588862829
"11510",11,21.8639637150567,7291,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.4207318243523,365,15.4764763411491,0,15.4207318243523
"12380",12,31.4837774451569,7292,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.1877807739927,365,15.2778828820633,0,15.1877807739927
"13367",13,31.0521818563729,7293,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2927224219692,365,19.0040140851435,0,19.2927224219692
"14364",14,28.8045830294847,7294,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.2780952958246,365,15.651770944247,0,16.2780952958246
"15364",15,21.2029388346528,7295,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.0765975962255,365,15.1326029929492,0,15.0765975962255
"16364",16,30.3516161996177,7296,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.599140644401,365,16.5057819660179,0,16.599140644401
"17364",17,30.2702846378246,7297,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5622601910038,365,13.5453392710889,0,13.5622601910038
"18364",18,29.022136351376,7298,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.5912641676923,365,16.1117144903466,0,16.5912641676923
"19364",19,30.3823424493467,7299,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.5296156001403,365,15.2113274810102,0,15.5296156001403
"20364",20,31.6720102016959,7300,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,15.8824732003106,365,16.4734149993366,0,15.8824732003106
"11511",1,29.471736440136,7301,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.7592953098616,366,16.3630459376009,0,15.7592953098616
"2365",2,30.737124231642,7302,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.0735881907865,366,16.6264788335064,0,16.0735881907865
"3365",3,22.0627651612401,7303,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.6431700507088,366,16.057433804293,0,15.6431700507088
"4365",4,23.2209336512328,7304,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.5387888636053,366,16.8101250183347,0,16.5387888636053
"5365",5,23.0868974979216,7305,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.4337298792443,366,18.2282801396423,0,18.4337298792443
"6365",6,32.755928357053,7306,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.4460937736955,366,14.7231605149833,0,14.4460937736955
"7365",7,25.8923229741315,7307,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8227031496889,366,15.2351506939731,0,15.8227031496889
"8365",8,15.2738238193213,7308,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.775128661592,366,17.8743556139608,0,17.775128661592
"9365",9,23.9638140688247,7309,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.6370011438236,366,16.3896841830816,0,15.6370011438236
"10365",10,8.95060600625836,7310,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8128942597995,366,17.0980210095196,0,16.8128942597995
"11512",11,21.8639637150567,7311,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,14.8936107797049,366,15.4764763411491,0,14.8936107797049
"12381",12,31.4837774451569,7312,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.2562621331723,366,15.2778828820633,0,15.2562621331723
"13368",13,31.0521818563729,7313,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.58142796577,366,19.0040140851435,0,18.58142796577
"14365",14,28.8045830294847,7314,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.0417902896808,366,15.651770944247,0,15.0417902896808
"15365",15,21.2029388346528,7315,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.3255923550721,366,15.1326029929492,0,14.3255923550721
"16365",16,30.3516161996177,7316,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,17.0851324365487,366,16.5057819660179,0,17.0851324365487
"17365",17,30.2702846378246,7317,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.1444722365663,366,13.5453392710889,0,14.1444722365663
"18365",18,29.022136351376,7318,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.8332519458403,366,16.1117144903466,0,16.8332519458403
"19365",19,30.3823424493467,7319,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.011027570838,366,15.2113274810102,0,15.011027570838
